geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
37973,itamogi,MG,-21.077809756025545,-47.04659905913997
37975,itau de minas,MG,-20.746977035601056,-46.7490234241636
37975,itaú de minas,MG,-20.74057829787372,-46.747322409315096
37980,cassia,MG,-20.58157338497663,-46.92238246408787
37980,cássia,MG,-20.588204977237854,-46.92148379210144
37990,ibiraci,MG,-20.467200454736552,-47.123296918946686
37993,capetinga,MG,-20.61672156031421,-47.056545202941805
37997,claraval,MG,-20.39756274116356,-47.285723751262346
38010,uberaba,MG,-19.749533408878825,-47.93445865708095
38015,uberaba,MG,-19.748711545934555,-47.93170301457096
38017,uberaba,MG,-19.741322933666112,-47.92411475214959
38020,uberaba,MG,-19.75408848542905,-47.9448606217035
38022,uberaba,MG,-19.762886766028046,-47.93858631709849
38025,uberaba,MG,-19.751249095475785,-47.93019340368748
38026,uberaba,MG,-19.76541552484273,-47.92488118789315
38030,uberaba,MG,-19.76979237688285,-47.93963643479128
38031,uberaba,MG,-19.7738474454671,-47.92487492200934
38035,uberaba,MG,-19.762348458341396,-47.90222723224095
38036,uberaba,MG,-19.766692424923534,-47.90721823688614
38037,uberaba,MG,-19.77281045695996,-47.917178052434345
38038,uberaba,MG,-19.76980385436833,-47.886430215341306
38040,uberaba,MG,-19.772223673610668,-47.94314577047145
38041,uberaba,MG,-19.7824995,-47.92378050000001
38045,uberaba,MG,-19.77178662392521,-47.95257102844943
38046,uberaba,MG,-19.795850304096405,-47.98758009027437
38048,uberaba,MG,-19.77209501204315,-47.88787855118337
38050,uberaba,MG,-19.754736925616037,-47.94835707438397
38051,uberaba,MG,-19.76568365621507,-47.88917987807443
38055,uberaba,MG,-19.74937936073185,-47.97643393507943
38056,uberaba,MG,-19.73766481926288,-47.9878691899995
38057,uberaba,MG,-19.73877258090484,-47.96248610560336
38060,uberaba,MG,-19.746147215890183,-47.94235360794509
38061,uberaba,MG,-19.743806661117187,-47.95807930099832
38064,uberaba,MG,-19.722099296540808,-47.95821057931269
38065,uberaba,MG,-19.73866515681802,-47.93897911197998
38066,uberaba,MG,-19.73715956924808,-47.9403436851232
38067,uberaba,MG,-19.73499138466115,-47.93223994793665
38070,uberaba,MG,-19.731044422960803,-47.9220591241417
38071,uberaba,MG,-19.727051678602333,-47.91761157646145
38072,uberaba,MG,-19.7309927149576,-47.91837575881467
38073,uberaba,MG,-19.73619047100233,-47.902259823619374
38080,uberaba,MG,-19.745549349991308,-47.91802341771017
38081,uberaba,MG,-19.75639021259166,-47.91344352221699
38082,uberaba,MG,-19.74407500582838,-47.90288184540368
38106,ponte alta,MG,-19.700163000000003,-47.650956750000006
38106,uberaba,MG,-19.750895955539487,-47.97486037062656
38108,delta,MG,-19.975973869269566,-47.77169366941168
38110,agua comprida,MG,-20.05738292084917,-48.11061678343788
38110,água comprida,MG,-20.060309421804952,-48.107779748576576
38120,conceicao das alagoas,MG,-19.929644278855683,-48.3827306180796
38120,conceição das alagoas,MG,-19.941563999999943,-48.35102299999997
38130,campo florido,MG,-19.760147244532277,-48.57194271165567
38140,prata,MG,-19.305543300980283,-48.93407917705181
38150,verissimo,MG,-19.669652187724097,-48.31039750250649
38150,veríssimo,MG,-19.662368467468696,-48.30972600299938
38160,nova ponte,MG,-19.16984123299168,-47.67610057832141
38170,perdizes,MG,-19.344828267086974,-47.293050068619095
38175,santa juliana,MG,-19.30988549734151,-47.52655516237164
38178,pedrinopolis,MG,-19.225949713571065,-47.46278119298602
38178,pedrinópolis,MG,-19.227655571160707,-47.46632633922388
38180,araxa,MG,-19.59030073070081,-46.95260913625269
38180,araxá,MG,-19.571949757891144,-46.955418278639776
38181,araxa,MG,-19.571173048293257,-46.940679726851926
38181,araxá,MG,-19.56963888747501,-46.93483690843716
38182,araxa,MG,-19.612724470940563,-46.92442159204857
38182,araxá,MG,-19.606815277744676,-46.91979123747005
38183,araxa,MG,-19.5910731707997,-46.945463447657474
38183,araxá,MG,-19.59157618726205,-46.94018357861433
38184,araxa,MG,-19.60662568649961,-46.943755496310565
38184,araxá,MG,-19.60302466050641,-46.941658915787
38185,tapira,MG,-19.924202594904937,-46.822300816794105
38190,sacramento,MG,-19.866903334981423,-47.44051696090157
38195,conquista,MG,-19.85706533423348,-47.58197138447653
38198,guaxima,MG,-19.858527550498707,-47.58341959254376
38200,frutal,MG,-20.02025438264054,-48.93543951469848
38205,aparecida de minas,MG,-18.867062763128185,-48.264116980102976
38210,pirajuba,MG,-19.900237029462545,-48.70143714660958
38220,planura,MG,-20.140612484299115,-48.70851384020849
38230,fronteira,MG,-20.28106922622964,-49.20926164154711
38240,itapagipe,MG,-19.89784652493589,-49.370916055336416
38250,comendador gomes,MG,-19.693035683822533,-49.08244521354861
38260,sao francisco de sales,MG,-19.862375484208336,-49.77075802420003
38260,são francisco de sales,MG,-19.85975726876513,-49.77331264622968
38270,campina verde,MG,-19.532123317424016,-49.48745803479252
38272,honorópolis,MG,-19.561144134705884,-50.01245773721551
38280,iturama,MG,-19.72379754927861,-50.18472635169813
38282,alexandrita,MG,-19.69701256459266,-50.45738026452868
38288,uniao de minas,MG,-19.52847532881349,-50.33530002477182
38288,união de minas,MG,-19.52636854636102,-50.33269884705173
38290,carneirinho,MG,-19.69779599999999,-50.688405
38292,sao sebastiao do pontal,MG,-22.597053096871047,-43.18580964366677
38292,são sebastião do pontal,MG,-29.86019245160457,-51.17648696104247
38294,estrela da barra,MG,-19.90515209124019,-50.72601204025671
38295,limeira d oeste,MG,-19.552284599211493,-50.57845723110499
38295,limeira do oeste,MG,-19.55565735785447,-50.57912570103546
38295,limeira do oeste mg,MG,-19.54866279727796,-50.57463500470057
38300,ituiutaba,MG,-18.98771181521178,-49.471572121790736
38301,ituiutaba,MG,-18.952110419717076,-49.45749467634344
38302,ituiutaba,MG,-18.966681191045687,-49.46005652699633
38303,ituiutaba,MG,-18.979939665725,-49.440009380473
38304,ituiutaba,MG,-18.989720770726024,-49.455442218844496
38305,ituiutaba,MG,-19.00924638713046,-49.48073836585528
38307,ituiutaba,MG,-18.990006189228637,-49.4801259100208
38308,ituiutaba,MG,-18.964834471133496,-49.49067432733844
38310,gurinhata,MG,-19.213921318364296,-49.784775238529335
38310,gurinhatã,MG,-19.21325266941982,-49.78275388170443
38320,santa vitoria,MG,-18.8498640645774,-50.12086635087845
38320,santa vitória,MG,-18.84600384007724,-50.12522655233714
38325,chaveslandia,MG,-19.04329047203457,-50.48805214021181
38328,perdilandia,MG,-19.04039447571156,-50.490754864157616
38350,ipiacu,MG,-18.69532255640486,-49.94813327878765
38350,ipiaçu,MG,-18.695286426815663,-49.94604353673166
38360,capinopolis,MG,-18.68578416963332,-49.57891758847197
38360,capinópolis,MG,-18.682265999999945,-49.568232499999965
38370,cachoeira dourada,MG,-18.51595684939367,-49.50041761672067
38380,canapolis,MG,-18.72024141959117,-49.19778424278757
38380,canápolis,MG,-18.71875676326473,-49.20007306774835
38390,centralina,MG,-18.584907382357677,-49.200840575671606
38400,uberlandia,MG,-18.91595976602804,-48.278974174995646
38400,uberlândia,MG,-18.915500594789204,-48.26365253730077
38401,uberlandia,MG,-18.882476025535222,-48.2792850313636
38401,uberlândia,MG,-18.88783141326678,-48.27892001249349
38402,uberlandia,MG,-18.875795091869104,-48.27553126672053
38402,uberlândia,MG,-18.890908480437396,-48.27170813128279
38405,uberlandia,MG,-18.88799909186912,-48.260014632667776
38405,uberlândia,MG,-18.88140088306896,-48.261248681766574
38406,uberlandia,MG,-18.877458268942235,-48.2336293148768
38406,uberlândia,MG,-18.87881730030584,-48.21543335789716
38407,uberlandia,MG,-18.915256718016018,-48.19413815875127
38407,uberlândia,MG,-18.910680723496057,-48.2094695053796
38408,uberlandia,MG,-18.925348871775626,-48.24236513543774
38408,uberlândia,MG,-18.929135567026385,-48.22457922245941
38409,uberlandia,MG,-18.931055707128944,-48.21430919648664
38410,uberlandia,MG,-18.952782820705167,-48.22771100805008
38410,uberlândia,MG,-18.95128649906845,-48.23633578252564
38411,uberlandia,MG,-18.939794605603343,-48.28780246390452
38411,uberlândia,MG,-18.944291881210688,-48.28340473175024
38412,uberlandia,MG,-18.948569301690817,-48.30540467069649
38412,uberlândia,MG,-18.947539791563276,-48.29208537829649
38413,uberlandia,MG,-18.93162565851085,-48.3023197700476
38413,uberlândia,MG,-18.93638711166752,-48.311459371269805
38414,uberlandia,MG,-18.94141413405276,-48.33714543949449
38414,uberlândia,MG,-18.9107353018903,-48.32400752830543
38415,uberlandia,MG,-18.90058003632284,-48.34411500838209
38415,uberlândia,MG,-18.899387631376182,-48.3419490839245
38420,monte alegre de minas,MG,-18.87236203608074,-48.88097531628595
38421,uberlandia,MG,-18.911490522147997,-48.26493287854661
38421,uberlândia,MG,-18.983592199999972,-48.37597341299994
38425,uberlandia,MG,-18.974013358446054,-48.289197876744
38425,uberlândia,MG,-18.9700917378628,-48.27088206917875
38430,tupaciguara,MG,-18.61093312328852,-48.68483280008832
38433,uberlandia,MG,-18.89880063099997,-48.15751402999996
38435,arapora,MG,-18.430477995634625,-49.1851022828129
38439,martinesia,MG,-18.74845329586244,-48.41803874409951
38439,tapuirama,MG,-19.14689418037075,-47.93378465838581
38440,araguari,MG,-18.65223568071188,-48.19343213192182
38441,araguari,MG,-18.649232061367957,-48.20908388328193
38442,araguari,MG,-18.643784093954583,-48.20804381879092
38443,araguari,MG,-18.629656907129696,-48.212668291977735
38444,araguari,MG,-18.63020066912271,-48.178446382597535
38445,araguari,MG,-18.63353062300692,-48.20056546000092
38446,araguari,MG,-18.661271127499028,-48.18276806455944
38447,araguari,MG,-18.63490864455322,-48.196701126463786
38455,amanhece,MG,-18.53401304549487,-48.19629512032545
38460,cascalho rico,MG,-18.653719409828188,-47.89861513326969
38465,arapora,MG,-18.43150846175249,-49.18426221598912
38465,araporã,MG,-18.4294204004405,-49.18579535774992
38470,grupiara,MG,-18.491977324116785,-47.72325229465162
38475,monte alegre de minas,MG,-18.86616090544924,-48.87210874613179
38480,tupaciguara,MG,-18.593283298780594,-48.706135928993646
38490,indianopolis,MG,-19.0353847495998,-47.91692443925149
38490,indianópolis,MG,-19.0359465666108,-47.91929577589147
38500,monte carmelo,MG,-18.723031653585743,-47.48924270150391
38510,irai de minas,MG,-18.98621037854543,-47.46277150174947
38510,iraí de minas,MG,-18.985722182961325,-47.46059593839452
38520,romaria,MG,-18.886545368629967,-47.58467877647247
38525,estrela do sul,MG,-18.74007429094933,-47.69198565023277
38530,douradoquara,MG,-18.430172291365903,-47.60730484992547
38540,abadia dos dourados,MG,-18.491105178939936,-47.39826562372559
38550,coromandel,MG,-18.47534184940673,-47.21120486285433
38570,guarda-mor,MG,-17.767613654159536,-47.09538818396859
38600,paracatu,MG,-17.211337793818256,-46.886436092783214
38602,paracatu,MG,-17.225620668849547,-46.88239989219344
38603,paracatu,MG,-17.234481236021537,-46.881251042237785
38606,paracatu,MG,-21.722318592418738,-43.396458056550046
38607,paracatu,MG,-17.22748667166242,-46.851186258268896
38610,unai,MG,-16.362606334443775,-46.89279560165654
38610,unaí,MG,-16.361144228305886,-46.9002225774824
38625,cabeceira grande,MG,-16.02717169960533,-47.091478437856885
38630,uruana de minas,MG,-16.059946281358954,-46.25934856362272
38640,riachinho,MG,-16.223266212215982,-45.997340336760026
38649,urucuia,MG,-16.123651373852883,-45.73968023170167
38650,bonfinopolis de minas,MG,-16.564400117713785,-45.98198595939098
38650,bonfinópolis de minas,MG,-16.5667527775811,-45.988562012337326
38654,dom bosco,MG,-16.64790708581425,-46.26604235169224
38658,natalandia,MG,-16.540499999999945,-46.46996899999996
38658,natalândia,MG,-16.501122075079195,-46.49508999155056
38660,buritis,MG,-15.630952013404428,-46.423522051644674
38665,serra bonita,MG,-15.214221895021415,-46.81607236757931
38680,arinos,MG,-15.904068315827542,-46.09864010513806
38689,chapada gaucha,MG,-15.298975124911456,-45.625979416474536
38689,chapada gaúcha,MG,-15.30431283367727,-45.62047791507735
38690,formoso,MG,-14.95076980192409,-46.23304721756627
38700,patos de minas,MG,-18.60497691187199,-46.52154885505743
38701,patos de minas,MG,-18.577525746082078,-46.52839637738491
38702,patos de minas,MG,-18.57822401746708,-46.5130299667096
38703,patos de minas,MG,-18.575402441317745,-46.482093941317736
38705,patos de minas,MG,-18.595278550574,-46.50764426430048
38706,patos de minas,MG,-18.61487175547595,-46.504639403393725
38711,santana de patos,MG,-18.83238777315629,-46.594772416713575
38717,pilar,MG,-18.354052794572848,-46.85588925113451
38720,lagoa formosa,MG,-18.77988359592747,-46.40558204562605
38730,guimarania,MG,-18.84203128420184,-46.79104786751845
38730,guimarânia,MG,-18.84908137584198,-46.78633631207901
38735,cruzeiro da fortaleza,MG,-18.964748999999948,-46.67578549999996
38738,brejo bonito,MG,-21.1255342558629,-56.48365874003585
38738,cruzeiro da fortaleza,MG,-22.577144608477298,-44.945463699227936
38740,patrocinio,MG,-18.96081539046384,-47.00148282201047
38740,patrocínio,MG,-19.06699930585434,-46.79728692884152
38741,patrocinio,MG,-18.96954658044082,-47.00402950267802
38741,patrocínio,MG,-18.9652203850775,-46.99995574029796
38742,patrocinio,MG,-18.940462271669293,-47.00087784470037
38742,patrocínio,MG,-18.94295190661431,-47.00509386027954
38743,patrocinio,MG,-18.93020650298748,-46.99741772410485
38743,patrocínio,MG,-18.927534724067748,-47.00209586377364
38744,patrocinio,MG,-18.936470946272134,-46.98795947060204
38744,patrocínio,MG,-18.93768982862604,-46.993145731431945
38745,patrocinio,MG,-18.929062149309043,-46.96779112635011
38745,patrocínio,MG,-18.92533318599993,-46.96634948999997
38747,patrocinio,MG,-18.9460898157912,-46.98595529644953
38747,patrocínio,MG,-18.9396375450455,-46.989015757955066
38748,patrocinio,MG,-18.95952498623697,-46.99271091403679
38748,patrocínio,MG,-18.95849241715793,-46.99169966050413
38749,patrocinio,MG,-18.837872429337537,-46.82464860372165
38749,sao joao da serra negra,MG,-18.83627174300017,-46.826280839875885
38749,silvano,MG,-18.84342224059588,-47.19121416498014
38750,presidente olegario,MG,-18.415537018784622,-46.417114857557685
38750,presidente olegário,MG,-18.412337127487078,-46.42711406175388
38755,lagoa grande,MG,-17.84753227253142,-46.51770895095981
38760,serra do salitre,MG,-19.11355221938487,-46.67495275202111
38770,joao pinheiro,MG,-17.74069805141251,-46.175478354989366
38770,joão pinheiro,MG,-17.74069805141251,-46.175478354989366
38772,olhos d'agua do oeste,MG,-17.595444268014692,-45.8898463950928
38773,canabrava,MG,-17.396001945768713,-45.83278544648309
38773,joao pinheiro,MG,-17.39868351248819,-45.83332881624524
38775,joao pinheiro,MG,-17.14962378633427,-45.8854863062756
38775,veredas,MG,-18.133329999999944,-45.766669999999976
38776,luizlandia do oeste,MG,-16.68752740840022,-49.26546189021784
38776,luizlândia do oeste,MG,-16.684135218222387,-49.2683863126808
38779,brasilandia de minas,MG,-16.99516510582244,-46.01006404465731
38779,brasilândia de minas,MG,-16.997431855598407,-46.00708880485611
38780,vazante,MG,-17.991484082822545,-46.90967912536554
38785,lagamar,MG,-18.1782694893458,-46.80723124290623
38790,sao goncalo do abaete,MG,-18.33570112206472,-45.83075406191056
38790,são gonçalo do abaeté,MG,-18.339556257576337,-45.83507519707272
38794,varjao de minas,MG,-18.391858367954143,-46.043800149974736
38794,varjão de minas,MG,-18.391858367954143,-46.043800149974736
38800,sao gotardo,MG,-19.31131669583315,-46.04702655279023
38800,são gotardo,MG,-19.32068800710351,-46.05177974190956
38803,guarda dos ferreiros,MG,-19.362038250546053,-46.116320415444704
38805,santa rosa da serra,MG,-19.53675633274785,-45.9698361195204
38810,rio paranaiba,MG,-19.20102270024556,-46.24812820360735
38810,rio paranaíba,MG,-19.19778438336525,-46.241342587166216
38819,rio paranaiba,MG,-19.67698928194328,-51.18893748495198
38840,carmo do paranaiba,MG,-18.997588351779083,-46.29733006798912
38840,carmo do paranaíba,MG,-18.996835961636865,-46.31556107711943
38845,carmo do paranaiba,MG,-18.86084511992717,-46.08608935821399
38845,quintinos,MG,-18.85884799714304,-46.08594371075953
38860,arapua,MG,-19.034338896786643,-46.15534648824968
38860,arapuá,MG,-19.036228626666325,-46.154818997456445
38870,matutina,MG,-19.22248642895372,-45.9695654623422
38880,tiros,MG,-19.00708699785659,-45.97516506102375
38900,bambui,MG,-20.0077335,-45.9787545
38900,bambuí,MG,-20.01566996261395,-45.97473819647615
38910,iguatama,MG,-20.17293158455772,-45.70282296820706
38930,medeiros,MG,-19.99410454028701,-46.22441259945914
38950,ibia,MG,-19.598096999999942,-46.61303299999997
38950,ibiá,MG,-19.483704681458285,-46.54734984402819
38960,pratinha,MG,-19.75113232846225,-46.382944707066606
38970,campos altos,MG,-19.694340546340555,-46.169670899679815
38980,tapirai,MG,-19.890952984572813,-46.01866537220874
38990,corrego danta,MG,-19.82351716486884,-45.90458197885965
38990,córrego danta,MG,-19.824413580412084,-45.91061436090944
39100,diamantina,MG,-18.2339841777334,-43.59364621093363
39110,sao joao da chapada,MG,-18.088435113703,-43.74227171953283
39112,senador mourao,MG,-17.81265621461219,-43.4227022309592
39113,desembargador otoni,MG,-17.694883852783097,-43.33324444537061
39120,gouvea,MG,-18.444155321210587,-43.73965868244762
39120,gouveia,MG,-18.562115999999943,-43.85493349999996
39130,datas,MG,-18.44504921404223,-43.6598059256294
39135,presidente kubitschek,MG,-18.61808620081955,-43.56687815624905
39140,alvorada de minas,MG,-18.728438015706164,-43.36279498048812
39150,serro,MG,-18.60356054680345,-43.39328852347728
39153,sao goncalo do rio das pedras,MG,-18.41443999999996,-43.49499999999995
39155,milho verde,MG,-18.474770340615848,-43.49767898421494
39160,santo antonio do itambe,MG,-18.46490999999997,-43.302659999999946
39160,santo antônio do itambé,MG,-18.464998417458823,-43.30503075103759
39165,serra azul de minas,MG,-18.360558461348287,-43.16725461853702
39170,rio vermelho,MG,-18.293660785149505,-43.0106076880389
39175,pedra menina,MG,-21.358676506270264,-46.150542635850535
39180,felicio dos santos,MG,-18.077555491494067,-43.24889014666677
39180,felício dos santos,MG,-18.07710283927616,-43.24889905396054
39185,sao goncalo do rio preto,MG,-18.007893439584105,-43.38459046429954
39188,couto de magalhaes de minas,MG,-18.07511014598849,-43.47669078742199
39188,couto de magalhães de minas,MG,-18.070294684812204,-43.46846964739249
39190,senador modestino goncalves,MG,-17.95101701216431,-43.22230759844948
39190,senador modestino gonçalves,MG,-17.947283868834273,-43.22013990613798
39200,corinto,MG,-18.37274023725631,-44.44528162699128
39205,tres marias,MG,-18.20706591428001,-45.21946726191109
39205,três marias,MG,-18.206114710849747,-45.22779698489417
39207,andrequice,MG,-18.25622999999996,-45.06661999999994
39210,santo hipolito,MG,-18.292728835692163,-44.22233992425003
39210,santo hipólito,MG,-18.293887957122525,-44.2182566633358
39215,monjolos,MG,-18.32282069954609,-44.11361328207734
39219,augusto de lima,MG,-18.10758216196943,-44.25580108277536
39220,augusto de lima,MG,-18.10327462917053,-44.25499486935512
39230,buenopolis,MG,-17.878529744788537,-44.17657618898112
39230,buenópolis,MG,-17.874877407388087,-44.16972609736124
39237,felixlandia,MG,-18.76554186718272,-44.91088685833432
39237,felixlândia,MG,-18.75329760322884,-44.90127722951953
39238,felixlandia,MG,-18.71128359784847,-45.15352142232712
39240,joaquim felicio,MG,-17.757900882089096,-44.17063673977688
39240,joaquim felício,MG,-17.757312816239402,-44.16926065346962
39243,inimutaba,MG,-18.738383086726213,-44.35672528060546
39245,presidente juscelino,MG,-18.63856536292109,-44.05721629485832
39248,morro da garca,MG,-18.54448055122182,-44.59867947239583
39250,lassance,MG,-17.888356754800594,-44.57874200767762
39260,varzea da palma,MG,-17.59120659545943,-44.73106591920448
39260,várzea da palma,MG,-17.586724682887176,-44.738635651692505
39265,guaicui,MG,-19.86403176919016,-43.90641396167352
39270,pirapora,MG,-17.34199668040074,-44.94194241063118
39280,buritizeiro,MG,-17.355926266727163,-44.959898092300094
39290,sao romao,MG,-16.363231208387,-45.07116107849313
39290,são romão,MG,-16.3646172513968,-45.06786976388425
39295,santa fe de minas,MG,-16.69160011943032,-45.41414138855821
39295,santa fé de minas,MG,-21.70894524118531,-43.43061335997462
39300,sao francisco,MG,-15.960293485904767,-44.85475706586318
39300,são francisco,MG,-15.95472966062816,-44.84910633758688
39314,chapada gaucha,MG,-15.295261973697658,-45.63002502177276
39314,chapada gaúcha,MG,-15.295032475612652,-45.62597756516762
39315,urucuia,MG,-16.12451847301136,-45.737810206002806
39317,pintopolis,MG,-16.051903854764564,-45.14519739983684
39317,pintópolis,MG,-16.054579190053236,-45.146536745275775
39318,icarai de minas,MG,-16.219048636593207,-44.90605578680084
39318,icaraí de minas,MG,-16.222184604199278,-44.89610538306928
39320,ubai,MG,-16.294903805402466,-44.78594487865575
39320,ubaí,MG,-16.294903805402466,-44.78594487865575
39325,bentópolis de minas,MG,-16.374894438486837,-45.01540335193893
39328,ponto chique,MG,-16.630421491116984,-45.06348554575385
39330,brasilia de minas,MG,-16.213651546849597,-44.43006422494324
39330,brasília de minas,MG,-16.219219691391856,-44.43565027457762
39335,japonvar,MG,-15.99857797517891,-44.27606475879546
39336,luislandia,MG,-16.12110435418947,-44.58740458436916
39336,luislândia,MG,-16.120767814127507,-44.58157534393394
39338,campo azul,MG,-16.502734203654224,-44.811692642936606
39340,coracao de jesus,MG,-16.68867729392726,-44.36478194932612
39340,coração de jesus,MG,-16.403140459971944,-44.21533445134396
39344,luiz pires de minas,MG,-16.498652362928713,-44.26094480793312
39347,alvacao,MG,-16.408132897676698,-44.21771746392958
39350,ibiai,MG,-16.85831378537937,-44.908518027193
39350,ibiaí,MG,-16.856403230532223,-44.90547356467885
39355,sao joao da lagoa,MG,-16.85258230830483,-44.34822535970385
39360,lagoa dos patos,MG,-16.982071605083792,-44.57861198512689
39363,engenheiro navarro,MG,-17.285083265375615,-43.94901617796793
39365,sao joao do pacui,MG,-16.533301895827435,-44.53012080988766
39370,jequitai,MG,-17.22966385941289,-44.43819257029356
39370,jequitaí,MG,-17.228647152966413,-44.43744588400633
39373,mirabela,MG,-16.248304315214597,-44.177511033815925
39378,patis,MG,-16.081822511216718,-44.08254601912787
39380,claro dos pocoes,MG,-17.061941999999945,-44.22903199999996
39380,claro dos poções,MG,-17.081945429134283,-44.20749588686254
39385,vista alegre,MG,-18.573027421214245,-46.50153367546951
39387,francisco dumont,MG,-17.311574586250774,-44.22868197449818
39390,bocaiuva,MG,-17.126574817685405,-43.81059822795839
39390,bocaiúva,MG,-17.112548566913933,-43.80602232937073
39397,guaraciama,MG,-17.01341050722257,-43.674424303051694
39398,olhos d'agua,MG,-17.40084544820299,-43.5708706102914
39398,olhos d'água,MG,-17.409041999999992,-43.5726945
39398,olhos-d agua,MG,-17.398823151431436,-43.56923375675974
39400,montes claros,MG,-16.718833477927223,-43.8691627456287
39401,montes claros,MG,-16.717108517212292,-43.8071416039463
39402,montes claros,MG,-16.736732832361938,-43.84157166279062
39403,montes claros,MG,-16.74508472799934,-43.88799563794789
39404,montes claros,MG,-16.682043505353082,-43.8286815604386
39405,montes claros,MG,-16.671389999999974,-43.82746306799999
39406,montes claros,MG,-16.75096677091682,-43.844661119075774
39407,montes claros,MG,-16.71658171809809,-43.87620493085885
39408,montes claros,MG,-16.72081079339576,-43.88384558540237
39414,montes claros,MG,-16.723351833198652,-43.85637892131686
39414,nova esperanca,MG,-19.47855029608082,-42.57816887048664
39416,vila nova de minas,MG,-16.45148999999995,-43.82175999999996
39417,engenheiro navarro,MG,-17.283211734979652,-43.94736460440497
39425,patis,MG,-16.080358372924447,-44.08046043251935
39430,sao joao da ponte,MG,-15.930528926847122,-44.008407641118986
39430,são joão da ponte,MG,-15.93174547749789,-44.001474212814855
39437,lontra,MG,-15.903250372887744,-44.30119952274837
39440,janauba,MG,-15.818348788762345,-43.30447358658913
39440,janaúba,MG,-15.810979170248968,-43.30608206645377
39442,janauba,MG,-15.794410731100282,-43.31076057400512
39442,janaúba,MG,-15.801856695856069,-43.31001567446647
39445,capitao eneas,MG,-16.32569737128104,-43.70844659154804
39445,janauba,MG,-15.809570247423077,-43.31025704344642
39445,janaúba,MG,-15.808861021234254,-43.30667757225702
39447,janauba,MG,-15.817237186088756,-43.30214757631744
39447,janaúba,MG,-15.824913014407356,-43.299106123283714
39450,varzelandia,MG,-15.697271568597944,-44.04028615351945
39450,varzelândia,MG,-15.70454721176402,-44.02666939605492
39455,ibiracatu,MG,-15.666170706013462,-44.16489240617045
39458,verdelandia,MG,-15.593094286987444,-43.60870704575252
39458,verdelândia,MG,-15.586714190520878,-43.615001237995
39460,manga,MG,-14.649527999999949,-44.09588149999996
39465,miravania,MG,-14.749284385046304,-44.41012513053989
39467,juvenilia,MG,-14.26966899515059,-44.16132966904323
39467,juvenília,MG,-14.266063986692064,-44.16030985251836
39470,itacarambi,MG,-15.094101862108277,-44.095507701619205
39472,capitao eneas,MG,-16.318901462107686,-43.72323266228621
39472,capitão enéas,MG,-16.33261433117036,-43.71046383409779
39473,cacarema,MG,-16.042146600041324,-43.55337281099699
39473,caçarema,MG,-16.04073692256279,-43.55496939242047
39475,sao joao das missoes,MG,-14.88030065841931,-44.08763649797041
39475,são joão das missões,MG,-14.881155955525909,-44.087317369836505
39478,matias cardoso,MG,-14.857592629420113,-43.9239259202904
39480,januaria,MG,-15.485938887533464,-44.36666830665413
39480,januária,MG,-15.479681103989488,-44.36690729881998
39489,conego marinho,MG,-15.29882458025418,-44.41347427867559
39490,bonito de minas,MG,-15.32082592034456,-44.75692593211301
39492,pedras de maria da cruz,MG,-15.60295199487818,-44.39193685851193
39495,montalvania,MG,-14.420259836143204,-44.362846415011575
39495,montalvânia,MG,-14.314887,-44.46067949999998
39497,sao sebastiao dos pocoes,MG,-14.519815502077474,-44.39484575160132
39500,monte azul,MG,-15.153967267226244,-42.87297150960752
39505,gameleiras,MG,-15.082991161112488,-43.11832683236032
39508,jaiba,MG,-15.347885906450689,-43.67019941886099
39508,jaíba,MG,-15.342297187117238,-43.67459908464507
39510,espinosa,MG,-14.92497153716248,-42.81608962655504
39516,mamonas,MG,-15.046670282997718,-42.95524548831688
39517,pai pedro,MG,-15.529297718450128,-43.06719438157376
39518,serranopolis de minas,MG,-15.807759338560428,-42.86962331609966
39520,porteirinha,MG,-15.744003742371044,-43.02873130043045
39523,tocandira,MG,-15.654885136831275,-43.0654077786274
39525,nova porteirinha,MG,-15.80196049601537,-43.301079349933325
39526,barreiro branco,MG,-15.388257250316318,-43.11312664230795
39526,catuti,MG,-15.365738432060638,-42.96033282928384
39527,mato verde,MG,-15.397710382069809,-42.86611890629582
39529,riacho dos machados,MG,-16.00535802310221,-43.042358905549584
39530,rio pardo de minas,MG,-15.622148760229548,-42.54782493141778
39535,vargem grande do rio pardo,MG,-15.392753999999991,-42.30058274999999
39536,indaiabira,MG,-15.492437652119488,-42.198182897928255
39538,santo antonio do retiro,MG,-15.340891994229809,-42.62319049691592
39538,santo antônio do retiro,MG,-20.093085246191293,-45.29340183838537
39540,sao joao do paraiso,MG,-15.314330100462424,-42.0231821203146
39540,são joão do paraíso,MG,-15.312193863339598,-42.01801083780596
39547,montezuma,MG,-15.168898456900726,-42.4997178398379
39550,taiobeiras,MG,-15.812647944218403,-42.23259052789079
39553,ninheira,MG,-15.318987685841924,-41.751755577319024
39555,berizal,MG,-15.609681816705162,-41.737729091647424
39558,fruta de leite,MG,-16.11412629552326,-42.52662263746937
39560,salinas,MG,-16.172478702331222,-42.28912455349682
39563,santa cruz de salinas,MG,-16.095194076771733,-41.74694800940495
39565,rubelita,MG,-16.40328710007505,-42.261325382779226
39568,novorizonte,MG,-15.971533995747162,-42.46278068884427
39569,curral de dentro,MG,-15.93995679707438,-41.85636102724217
